RoWNo,Invoice,Product,Orders,SalesValue
33199,123083,XYZ3A008,1,70
33200,123083,XYZ4A008,1,70
33201,123084,12777008,5,34.95
33202,123085,XYZ1A008,1,70
33203,123085,12777008,1,70
33204,123086,05471A001,1,47.99
33205,123086,05493A004,1,19.99
33206,123087,12777008,8,55.92
33207,123088,54777001,5,239.95
33208,123089,12777008,4,27.96
33209,123090,Y62777004,1,17.99
33210,123091,12777008,2,13.98
33211,123092,12777008,4,27.96
33212,123093,12777008,1,70
33213,123094,Z1600292SB,1,25
33214,123094,Z2460009TL,1,25
33215,123095,Y62577004,1,15.99
33216,123096,12777008,1,70
33217,123097,12777008,4,27.96
33218,123098,12777008,3,20.97
33219,123099,12777008,3,20.97
33220,123100,12777008,3,20.97
33221,123101,Y62577001,1,37.99
33222,123102,50877001,6,239.94
33223,123102,54777001,6,287.94
33224,123103,12777008,2,13.98
33225,123104,12777008,9,62.91
33226,123105,12777008,3,20.97
33227,123106,12777008,1,70
33228,123107,12777008,1,70
33229,123108,12777008,5,34.95
33230,123109,12777008,2,13.98
33231,123111,12777008,7,48.93
33232,123124,Y62777001,2,79.98
33233,123125,Y6272A001,2,79.98
33234,123125,Y6273A001,1,39.99
33235,123126,XYZ1A008,2,13.98
33236,123126,XYZ2A008,4,27.96
33237,123127,XYZ1A008,4,27.96
33238,123127,XYZ2A008,1,70
33239,123128,XYZ1A008,1,70
33240,123129,XYZ1A008,9,62.91
33241,123129,XYZ2A008,3,20.97
33242,123130,XYZ1A008,1,70
33243,123130,XYZ2A008,3,20.97
33244,123131,XYZ1A008,4,27.96
33245,123131,XYZ3A008,1,70
33246,123131,XYZ4A008,2,13.98
33247,123132,XYZ1A008,3,20.97
33248,123133,Y6251A001,4,151.96
33249,123134,XYZ1A008,2,13.98
33250,123134,XYZ2A008,4,27.96
33251,123134,XYZ3A008,2,13.98
33252,123135,XYZ1A008,1,70
33253,123136,XYZ1A008,7,48.93
33254,123136,XYZ2A008,1,70
33255,123137,XYZ1A008,2,13.98
33256,123137,XYZ2A008,5,34.95
33257,123138,XYZ2A008,1,70
33258,123139,XYZ3A008,1,70
33259,123140,XYZ1A008,10,69.9
33260,123140,XYZ2A008,5,34.95
33261,123140,XYZ3A008,2,13.98
33262,123140,XYZ4A008,1,70
33263,123141,XYZ4A008,1,70
33264,123142,XYZ1A008,3,20.97
33265,123143,XYZ1A008,4,27.96
33266,123143,XYZ4A008,1,70
33267,123144,XYZ1A008,8,55.92
33268,123144,XYZ2A008,1,70
33269,123145,12777008,2,13.98
33270,123146,Y6261A001,2,79.98
33271,123146,Y6261A004,1,17.99
33272,123147,XYZ1A008,1,70
33273,123147,XYZ4A008,1,70
33274,123148,XYZ1A008,2,13.98
33275,123149,XYZ1A008,2,13.98
33276,123150,XYZ2A008,1,70
33277,123154,05481A004,1,19.99
33278,123154,05501A004,1,19.99
33279,123155,XYZ1A008,1,70
33280,123157,XYZ1A008,2,13.98
33281,123158,XYZ3A008,1,70
33282,123159,XYZ1A008,3,20.97
33283,123159,XYZ3A008,1,70
33284,123159,XYZ4A008,2,13.98
33285,123162,XYZ1A008,1,70
33286,123162,XYZ2A008,1,70
33287,123163,XYZ2A008,1,70
33288,123163,05241A008,1,9.99
33289,123164,Y6261A001,3,119.97
33290,123165,XYZ1A008,1,70
33291,123166,XYZ1A008,7,48.93
33292,123167,XYZ1A008,2,13.98
33293,123168,XYZ4A008,1,70
33294,123169,XYZ1A008,3,20.97
33295,123170,XYZ1A008,1,70
33296,123171,XYZ1A008,1,70
33297,123172,05481A004,1,19.99
33298,123173,XYZ1A008,4,27.96
33299,123173,12777008,2,13.98
33300,123174,50809001,1,39.99
33301,123174,Y6261A001,3,119.97
33302,123175,XYZ1A008,7,48.93
33303,123176,Y6261A001,3,119.97
33304,123177,XYZ2A008,1,70
33305,123177,XYZ3A008,1,70
33306,123178,XYZ1A008,1,70
33307,123179,XYZ1A008,4,27.96
33308,123179,XYZ3A008,1,70
33309,123180,XYZ1A008,6,41.94
33310,123181,05511A001,1,52.99
33311,123182,XYZ1A008,2,13.98
33312,123183,Z2439997,2,30
33313,123184,Z2440565TL,1,35
33314,123185,XYZ1A008,4,27.96
33315,123186,Y6263A001,1,39.99
33316,123187,Y6251A001,2,75.98
33317,123188,50809001,1,39.99
33318,123188,05323A001,1,69.99
33319,123188,05324A001,1,69.99
33320,123188,Y6251A001,1,37.99
33321,123189,Y6261A001,1,39.99
33322,123190,XYZ1A008,3,20.97
33323,123190,XYZ2A008,2,13.98
33324,123191,05223A001,3,209.97
33325,123191,05223A004,2,51.98
33326,123192,05471A004,1,19.99
33327,123192,YZAA001,1,52.99
33328,123193,XYZ1A008,2,13.98
33329,123193,Y6261A001,2,79.98
33330,123194,05511A004,1,19.99
33331,123195,Y6251A001,2,75.98
33332,123195,Y6261A001,1,39.99
33333,123196,Y6261A001,2,79.98
33334,123197,XYZ1A008,4,27.96
33335,123197,XYZ4A008,1,70
33336,123198,XYZ1A008,1,70
33337,123199,XYZ1A008,2,13.98
33338,123200,05481A004,1,19.99
33339,123201,XYZ1A008,2,13.98
33340,123201,XYZ2A008,2,13.98
33341,123201,XYZ4A008,1,70
33342,123202,XYZ1A008,2,13.98
33343,123203,XYZ1A008,3,20.97
33344,123204,05241A001,2,139.98
33345,123205,XYZ1A008,1,70
33346,123206,Z1600292SB,1,25
33347,123206,Z2440565TL,1,35
33348,123206,Z2451773,1,32
33349,123206,Z2460009TL,1,25
33350,123207,XYZ1A008,1,70
33351,123208,05081A001,1,39.99
33352,123208,05221A001,1,69.99
33353,123208,05281A004,1,25.99
33354,123209,Y6271A004,1,17.99
33355,123210,XYZ3A008,1,70
33356,123210,XYZ4A008,2,13.98
33357,123211,05224A001,1,69.99
33358,123211,Y6251A001,4,151.96
33359,123212,Z2460009TL,1,25
33360,123213,XYZ2A008,1,70
33361,123214,05081A001,3,119.97
33362,123214,05481A001,3,158.97
33363,123215,XYZ1A008,3,20.97
33364,123216,XYZ2A008,2,13.98
33365,123216,XYZ3A008,3,20.97
33366,123217,Z2440565TL,1,35
33367,123218,XYZ1A008,7,48.93
33368,123219,05281A004,1,25.99
33369,123220,XYZ1A008,6,41.94
33370,123221,XYZ2A008,2,13.98
33371,123222,Y6261A001,6,239.94
33372,123223,XYZ1A008,5,34.95
33373,123223,XYZ2A008,1,70
33374,123224,XYZ1A008,1,70
33375,123224,XYZ3A008,1,70
33376,123225,05481A001,1,52.99
33377,123226,XYZ3A008,1,70
33378,123226,XYZ4A008,2,13.98
33379,123227,XYZ1A008,4,27.96
33380,123228,XYZ1A008,1,70
33381,123228,XYZ2A008,2,13.98
33382,123229,XYZ4A008,1,70
33383,123230,XYZ1A008,1,70
33384,123231,Y6251A001,1,37.99
33385,123232,XYZ1A008,3,20.97
33386,123233,XYZ1A008,2,13.98
33387,123234,XYZ1A008,1,70
33388,123235,XYZ1A008,5,34.95
33389,123236,XYZ1A008,2,13.98
33390,123236,XYZ4A008,1,70
33391,123238,XYZ1A008,1,70
33392,123239,XYZ1A008,4,27.96
33393,123240,05482A001,4,211.96
33394,123241,Y6261A001,4,159.96
33395,123242,XYZ1A008,4,27.96
33396,123243,XYZ1A008,3,20.97
33397,123243,XYZ2A008,1,70
33398,123244,XYZ1A008,1,70
33399,123245,05481A001,1,52.99
33400,123246,05481A001,1,52.99
33401,123247,Z2460009TL,1,25
33402,123248,XYZ1A008,2,13.98
33403,123248,XYZ2A008,2,13.98
33404,123248,XYZ3A008,3,20.97
33405,123248,XYZ4A008,2,13.98
33406,123249,XYZ1A008,1,70
33407,123250,05481A001,1,52.99
33408,123250,05482A004,1,19.99
33409,123251,05081A001,1,39.99
33410,123251,05241A001,2,139.98
33411,123252,05511A004,1,19.99
33412,123253,XYZ1A008,2,13.98
33413,123254,XYZ1A008,1,70
33414,123255,Z1600292SB,1,25
33415,123255,Z2451773,1,32
33416,123255,Z2460009TL,1,25
33417,123256,XYZ1A008,1,70
33418,123256,XYZ3A008,1,70
33419,123257,XYZ2A008,3,20.97
33420,123258,Y6251A001,2,75.98
33421,123259,XYZ2A008,3,20.97
33422,123259,XYZ3A008,2,13.98
33423,123259,XYZ4A008,2,13.98
33424,123259,05241A008,3,29.97
33425,123259,05242A008,1,9.99
33426,123259,05243A008,1,9.99
33427,123260,XYZ1A008,2,13.98
33428,123260,XYZ2A008,1,70
33429,123260,XYZ4A008,1,70
33430,123261,XYZ1A008,2,13.98
33431,123261,XYZ2A008,1,70
33432,123262,XYZ1A008,4,27.96
33433,123262,XYZ2A008,1,70
33434,123263,Z2440565TL,1,35
33435,123263,Z2460009TL,1,25
33436,123264,XYZ1A008,6,41.94
33437,123265,Z2440565TL,5,175
33438,123266,Z2440565TL,1,35
33439,123267,068790-018,1,4.99
33440,123267,Z2439997,1,15
33441,123267,Z2451773,1,32
33442,123267,Z2460009TL,1,25
33443,123271,XYZ3A008,1,70
33444,123271,XYZ4A008,1,70
33445,123272,Z2439997,1,15
33446,123272,Z2440565TL,1,35
33447,123272,Z2460009TL,1,25
33448,123273,XYZ1A008,2,13.98
33449,123274,XYZ2A008,2,13.98
33450,123275,XYZ1A008,2,13.98
33451,123275,XYZ2A008,1,70
33452,123276,XYZ1A008,1,70
33453,123277,XYZ1A008,4,27.96
33454,123278,XYZ2A008,1,70
33455,123279,XYZ1A008,5,34.95
33456,123280,50809001,1,39.99
33457,123280,YZAA001,4,211.96
33458,123280,05511A001,1,52.99
33459,123281,XYZ1A008,2,13.98
33460,123282,Y6251A004,1,15.99
33461,123283,XYZ1A008,1,70
33462,123284,XYZ1A008,3,20.97
33463,123284,XYZ3A008,2,13.98
33464,123284,XYZ4A008,1,70
33465,123285,XYZ2A008,1,70
33466,123285,XYZ3A008,1,70
33467,123285,XYZ4A008,2,13.98
33468,123286,XYZ1A008,1,70
33469,123286,XYZ2A008,1,70
33470,123286,05242A008,1,9.99
33471,123287,XYZ1A008,3,20.97
33472,123288,XYZ3A008,5,34.95
33473,123288,05244A008,1,9.99
33474,123289,XYZ1A008,4,27.96
33475,123289,XYZ2A008,1,70
33476,123290,XYZ1A008,5,34.95
33477,123290,XYZ4A008,1,70
33478,123291,XYZ1A008,6,41.94
33479,123292,Y6261A001,3,119.97
33480,123293,XYZ1A008,5,34.95
33481,123294,XYZ1A008,3,20.97
33482,123295,XYZ3A008,3,20.97
33483,123296,XYZ2A008,3,20.97
33484,123296,XYZ3A008,2,13.98
33485,123297,XYZ1A008,4,27.96
33486,123298,XYZ1A008,1,70
33487,123299,XYZ1A008,3,20.97
33488,123300,XYZ1A008,1,70
33489,123300,XYZ2A008,1,70
33490,123301,Y6253A001,1,37.99
33491,123302,05471A001,2,95.98
33492,123303,XYZ1A008,3,20.97
33493,123303,XYZ2A008,1,70
33494,123304,XYZ1A008,3,20.97
33495,123304,YZAA001,1,52.99
33496,123305,XYZ1A008,3,20.97
33497,123306,XYZ1A008,5,34.95
33498,123307,XYZ1A008,1,70
33499,123307,XYZ2A008,1,70
33500,123308,XYZ1A008,1,70
33501,123309,XYZ1A008,2,13.98
33502,123310,XYZ1A008,3,20.97
33503,123311,XYZ1A008,1,70
33504,123311,XYZ2A008,1,70
33505,123312,XYZ3A008,1,70
33506,123313,XYZ4A008,4,27.96
33507,123314,XYZ1A008,3,20.97
33508,123315,XYZ1A008,1,70
33509,123316,XYZ1A008,4,27.96
33510,123316,XYZ4A008,5,34.95
33511,123318,XYZ1A008,9,62.91
33512,123319,XYZ1A008,1,70
33513,123320,XYZ1A008,1,70
33514,123321,XYZ4A008,1,70
33515,123322,05241A008,5,49.95
33516,123323,Y6251A001,2,75.98
33517,123324,Z2440565TL,1,35
33518,123324,Z2460009TL,1,25
33519,123324,Z4999936,1,9.99
33520,123325,XYZ1A008,1,70
33521,123325,XYZ3A008,1,70
33522,123326,Z1600292SB,1,25
33523,123326,Z5900030,1,15
33524,123327,05471A004,1,19.99
33525,123328,05321A004,1,25.99
33526,123328,05324A004,1,25.99
33527,123329,XYZ1A008,1,70
33528,123329,XYZ2A008,2,13.98
33529,123329,XYZ3A008,1,70
33530,123329,XYZ4A008,1,70
33531,123330,YZAA001,1,52.99
33532,123331,Z2440565TL,1,35
33533,123331,Z2460009TL,1,25
33534,123331,Z5900030,1,15
33535,123332,XYZ1A008,5,34.95
33536,123333,Y6272A001,1,39.99
33537,123334,XYZ1A008,5,34.95
33538,123335,YZAA001,3,158.97
33539,123336,XYZ1A008,1,70
33540,123336,XYZ2A008,2,13.98
33541,123337,XYZ1A008,2,13.98
33542,123338,XYZ1A008,2,13.98
33543,123338,XYZ2A008,1,70
33544,123338,XYZ3A008,1,70
33545,123338,05243A008,1,9.99
33546,123339,XYZ1A008,4,27.96
33547,123340,05514A004,1,19.99
33548,123341,XYZ1A008,4,27.96
33549,123342,05481A001,1,52.99
33550,123343,XYZ1A008,1,70
33551,123344,XYZ1A008,2,13.98
33552,123345,Y6261A004,1,17.99
33553,123346,05083A001,1,39.99
33554,123346,Y6262A001,1,39.99
33555,123347,XYZ3A008,3,20.97
33556,123348,Y6261A001,3,119.97
33557,123349,XYZ1A008,1,70
33558,123350,XYZ1A008,3,20.97
33559,123350,064720-017,1,15.49
33560,123351,XYZ1A008,1,70
33561,123352,XYZ1A008,1,70
33562,123353,XYZ3A008,3,20.97
33563,123353,XYZ4A008,1,70
33564,123354,XYZ1A008,5,34.95
33565,123354,XYZ2A008,1,70
33566,123355,05241A008,2,19.98
33567,123356,XYZ1A008,1,70
33568,123357,XYZ1A008,2,13.98
33569,123358,XYZ1A008,2,13.98
33570,123358,XYZ2A008,3,20.97
33571,123358,XYZ3A008,1,70
33572,123359,XYZ3A008,1,70
33573,123360,XYZ1A008,1,70
33574,123361,XYZ1A008,2,13.98
33575,123362,XYZ1A008,3,20.97
33576,123362,XYZ4A008,4,27.96
33577,123365,Z1600292SB,1,25
33578,123366,XYZ1A008,12,83.88
33579,123367,XYZ1A008,2,13.98
33580,123367,XYZ3A008,1,70
33581,123368,XYZ1A008,2,13.98
33582,123369,XYZ1A008,6,41.94
33583,123370,XYZ2A008,4,27.96
33584,123370,XYZ3A008,1,70
33585,123371,XYZ1A008,5,34.95
33586,123371,XYZ3A008,1,70
33587,123372,Y6251A001,4,151.96
33588,123373,XYZ1A008,1,70
33589,123374,05321A001,1,69.99
33590,123375,XYZ1A008,1,70
33591,123376,Y6251A001,2,75.98
33592,123377,XYZ1A008,1,70
33593,123378,XYZ1A008,1,70
33594,123378,XYZ2A008,1,70
33595,123379,XYZ1A008,2,13.98
33596,123380,XYZ1A008,5,34.95
33597,123381,05471A001,1,47.99
33598,123382,XYZ1A008,3,20.97
33599,123383,Y6271A001,1,39.99
33600,123384,Y6261A001,1,39.99
33601,123385,XYZ1A008,1,70
33602,123386,XYZ1A008,1,70
33603,123387,XYZ1A008,1,70
33604,123388,XYZ1A008,3,20.97
33605,123388,XYZ2A008,1,70
33606,123389,Y6271A001,3,119.97
33607,123390,05261A001,1,69.99
33608,123391,XYZ2A008,2,13.98
33609,123391,XYZ3A008,2,13.98
33610,123392,XYZ1A008,2,13.98
33611,123392,XYZ4A008,2,13.98
33612,123393,Z2460009TL,1,25
33613,123394,XYZ1A008,3,20.97
33614,123394,XYZ2A008,4,27.96
33615,123394,XYZ3A008,1,70
33616,123395,Z1600292SB,1,25
33617,123395,Z5900030,1,15
33618,123398,XYZ1A008,6,41.94
33619,123399,XYZ1A008,1,70
33620,123400,XYZ1A008,1,70
33621,123401,Y6253A004,1,15.99
33622,123401,Y6254A004,2,31.98
33623,123402,XYZ1A008,5,34.95
33624,123403,Z2440565TL,1,35
33625,123403,Z2451773,1,32
33626,123403,Z5900030,1,15
33627,123404,XYZ4A008,1,70
33628,123405,XYZ2A008,2,13.98
33629,123405,XYZ4A008,4,27.96
33630,123406,XYZ1A008,1,70
33631,123407,Z1600292SB,1,25
33632,123408,XYZ2A008,1,70
33633,123409,Y6251A004,1,15.99
33634,123410,XYZ1A008,2,13.98
33635,123411,XYZ1A008,3,20.97
33636,123412,XYZ1A008,3,20.97
33637,123413,YZAA001,2,105.98
33638,123414,XYZ1A008,1,70
33639,123414,XYZ2A008,1,70
33640,123415,XYZ3A008,1,70
33641,123415,XYZ4A008,1,70
33642,123416,05261A001,1,69.99
33643,123416,05261A004,1,25.99
33644,123417,XYZ1A008,3,20.97
33645,123418,Z2440565TL,1,35
33646,123419,XYZ1A008,1,70
33647,123420,XYZ2A008,2,13.98
33648,123420,XYZ3A008,2,13.98
33649,123421,XYZ1A008,2,13.98
33650,123421,XYZ2A008,1,70
33651,123421,XYZ3A008,1,70
33652,123422,XYZ1A008,4,27.96
33653,123422,XYZ2A008,1,70
33654,123422,XYZ3A008,1,70
33655,123423,XYZ1A008,1,70
33656,123423,XYZ2A008,3,20.97
33657,123423,XYZ3A008,1,70
33658,123423,XYZ4A008,1,70
33659,123424,XYZ1A008,4,27.96
33660,123424,XYZ2A008,4,27.96
33661,123424,XYZ3A008,1,70
33662,123425,XYZ1A008,1,70
33663,123426,Z2460009TL,1,25
33664,123427,05482A001,1,52.99
33665,123428,XYZ1A008,6,41.94
33666,123429,Y6251A001,1,37.99
33667,123430,Z2460009TL,1,25
33668,123431,XYZ1A008,1,70
33669,123432,Y6264A001,1,39.99
33670,123433,05511A004,1,19.99
33671,123434,Y6261A001,1,39.99
33672,123435,XYZ1A008,1,70
33673,123435,XYZ2A008,2,13.98
33674,123436,XYZ1A008,1,70
33675,123437,XYZ4A008,1,70
33676,123438,XYZ1A008,1,70
33677,123439,XYZ1A008,4,27.96
33678,123440,XYZ1A008,1,70
33679,123441,YZAA001,1,52.99
33680,123443,05511A001,1,52.99
33681,123443,05513A001,1,52.99
33682,123444,XYZ1A008,2,13.98
33683,123444,XYZ2A008,1,70
33684,123444,XYZ3A008,1,70
33685,123445,XYZ1A008,2,13.98
33686,123446,Z2460009TL,1,25
33687,123447,Z2460009TL,1,25
33688,123448,05261A004,1,25.99
33689,123448,05262A004,2,51.98
33690,123449,XYZ1A008,1,70
33691,123450,XYZ4A008,1,70
33692,123451,XYZ2A008,1,70
33693,123451,XYZ3A008,2,13.98
33694,123451,XYZ4A008,2,13.98
33695,123452,05493A004,1,19.99
33696,123453,YZAA001,1,52.99
33697,123454,072590-018,3,16.47
33698,123455,XYZ1A008,1,70
33699,123455,XYZ2A008,1,70
33700,123456,XYZ1A008,1,70
33701,123456,XYZ2A008,1,70
33702,123457,XYZ1A008,5,34.95
33703,123457,XYZ2A008,1,70
33704,123457,XYZ3A008,1,70
33705,123458,XYZ4A008,2,13.98
33706,123459,XYZ1A008,1,70
33707,123459,XYZ2A008,2,13.98
33708,123459,XYZ3A008,1,70
33709,123459,XYZ4A008,2,13.98
33710,123460,Y6262A001,2,79.98
33711,123461,XYZ1A008,4,27.96
33712,123462,XYZ1A008,2,13.98
33713,123462,XYZ2A008,1,70
33714,123463,XYZ1A008,1,70
33715,123463,XYZ4A008,1,70
33716,123464,XYZ1A008,1,70
33717,123464,XYZ2A008,4,27.96
33718,123465,XYZ1A008,1,70
33719,123466,Z2460009TL,1,25
33720,123466,Z5900030,1,15
33721,123467,XYZ1A008,2,13.98
33722,123467,XYZ2A008,3,20.97
33723,123468,XYZ3A008,2,13.98
33724,123469,XYZ1A008,9,62.91
33725,123470,Y6261A001,1,39.99
33726,123470,Y6271A004,1,17.99
33727,123471,XYZ1A008,2,13.98
33728,123471,XYZ2A008,3,20.97
33729,123472,XYZ1A008,2,13.98
33730,123473,Z2460009TL,1,25
33731,123474,XYZ1A008,5,34.95
33732,123474,XYZ2A008,1,70
33733,123475,XYZ1A008,3,20.97
33734,123475,XYZ3A008,1,70
33735,123476,XYZ2A008,1,70
33736,123477,05481A001,1,52.99
33737,123478,XYZ1A008,1,70
33738,123478,XYZ2A008,4,27.96
33739,123479,XYZ1A008,3,20.97
33740,123479,XYZ4A008,1,70
33741,123479,05244A008,1,9.99
33742,123480,05501A001,1,52.99
33743,123481,Z4999936,1,9.99
33744,123482,XYZ2A008,7,48.93
33745,123483,XYZ1A008,1,70
33746,123484,Z2440565TL,1,35
33747,123484,Z2460009TL,1,25
33748,123484,Z4999936,1,9.99
33749,123485,XYZ2A008,1,70
33750,123486,Z2460009TL,1,25
33751,123491,05261A001,1,69.99
33752,123491,05471A001,1,47.99
33753,123492,Y6261A001,5,199.95
33754,123493,XYZ1A008,1,70
33755,123494,05492A001,2,105.98
33756,123495,XYZ1A008,4,27.96
33757,123495,XYZ2A008,1,70
33758,123495,XYZ3A008,1,70
33759,123495,XYZ4A008,4,27.96
33760,123496,YZAA001,10,529.9
33761,123498,50809001,1,39.99
33762,123498,Y6261A001,2,79.98
33763,123498,Y6262A001,1,39.99
33764,123501,XYZ1A008,1,70
33765,123501,XYZ2A008,1,70
33766,123502,XYZ1A008,2,13.98
33767,123503,05481A001,1,52.99
33768,123503,Y6271A004,1,17.99
33769,123504,05241A001,2,139.98
33770,123504,05243A001,2,139.98
33771,123505,Z2460009TL,3,75
33772,123506,XYZ1A008,8,55.92
33773,123507,XYZ1A008,3,20.97
33774,123507,XYZ2A008,1,70
33775,123508,XYZ1A008,8,55.92
33776,123509,XYZ1A008,1,70
33777,123510,XYZ1A008,2,13.98
33778,123511,XYZ1A008,4,27.96
33779,123512,XYZ1A008,1,70
33780,123513,05221A004,1,25.99
33781,123514,XYZ3A008,1,70
33782,123514,XYZ4A008,1,70
33783,123515,XYZ1A008,1,70
33784,123516,Z1600292SB,1,25
33785,123516,Z2440565TL,1,35
33786,123516,Z5900030,1,15
33787,123519,XYZ1A008,7,48.93
33788,123520,Z2439997,1,15
33789,123520,Z2460009TL,1,25
33790,123521,XYZ1A008,5,34.95
33791,123522,05261A001,5,349.95
33792,123523,05501A001,1,52.99
33793,123524,XYZ1A008,5,34.95
33794,123525,XYZ2A008,1,70
33795,123526,05261A001,2,139.98
33796,123527,XYZ1A008,2,13.98
33797,123528,XYZ1A008,6,41.94
33798,123528,XYZ3A008,1,70
33799,123529,XYZ1A008,3,20.97
33800,123530,Z2440565TL,1,35
33801,123530,Z2460009TL,1,25
33802,123531,XYZ1A008,2,13.98
33803,123531,XYZ2A008,1,70
33804,123532,50809001,1,39.99
33805,123532,05481A001,2,105.98
33806,123532,YZAA001,1,52.99
33807,123533,XYZ1A008,1,70
33808,123533,XYZ2A008,1,70
33809,123534,Z2440565TL,1,35
33810,123534,Z2460009TL,1,25
33811,123534,Z5900030,1,15
33812,123535,XYZ1A008,4,27.96
33813,123535,XYZ2A008,2,13.98
33814,123536,XYZ1A008,1,70
33815,123536,XYZ2A008,3,20.97
33816,123536,XYZ3A008,5,34.95
33817,123536,XYZ4A008,1,70
33818,123537,05481A001,1,52.99
33819,123538,XYZ1A008,1,70
33820,123539,XYZ1A008,14,97.86
33821,123540,XYZ1A008,2,13.98
33822,123542,XYZ1A008,1,70
33823,123543,XYZ1A008,1,70
33824,123544,05281A004,1,25.99
33825,123544,05471A004,1,19.99
33826,123545,XYZ1A008,2,13.98
33827,123545,XYZ2A008,1,70
33828,123546,05321A001,1,69.99
33829,123547,05481A001,1,52.99
33830,123547,05511A001,1,52.99
33831,123548,05492A001,3,158.97
33832,123549,XYZ1A008,9,62.91
33833,123550,XYZ1A008,1,70
33834,123551,XYZ2A008,3,20.97
33835,123552,XYZ1A008,5,34.95
33836,123552,XYZ2A008,1,70
33837,123553,XYZ1A008,9,62.91
33838,123554,XYZ1A008,1,70
33839,123554,XYZ2A008,1,70
33840,123555,XYZ1A008,3,20.97
33841,123555,XYZ2A008,1,70
33842,123556,XYZ2A008,1,70
33843,123557,Y6254A004,1,15.99
33844,123557,Y6271A004,1,17.99
33845,123558,XYZ1A008,4,27.96
33846,123559,XYZ1A008,2,13.98
33847,123560,XYZ1A008,4,27.96
33848,123561,Z1600292SB,1,25
33849,123561,Z2440565TL,1,35
33850,123562,XYZ3A008,1,70
33851,123562,XYZ4A008,2,13.98
33852,123563,Z2440565TL,1,35
33853,123565,XYZ1A008,6,41.94
33854,123566,05262A001,1,69.99
33855,123566,05262A004,1,25.99
33856,123566,05263A001,1,69.99
33857,123566,05263A004,1,25.99
33858,123566,05264A001,5,349.95
33859,123566,05264A004,2,51.98
33860,123566,05323A001,1,69.99
33861,123567,XYZ1A008,3,20.97
33862,123568,Y6261A001,1,39.99
33863,123569,XYZ1A008,1,70
33864,123570,Z2460009TL,1,25
33865,123571,XYZ2A008,1,70
33866,123572,05241A001,2,139.98
33867,123572,05281A001,1,69.99
33868,123573,XYZ1A008,5,34.95
33869,123573,XYZ2A008,1,70
33870,123574,XYZ1A008,3,20.97
33871,123575,XYZ2A008,1,70
33872,123576,XYZ1A008,2,13.98
33873,123577,XYZ1A008,4,27.96
33874,123578,05221A001,2,139.98
33875,123579,05471A001,1,47.99
33876,123583,05241A001,1,69.99
33877,123583,05321A004,1,25.99
33878,123584,XYZ1A008,5,34.95
33879,123585,XYZ1A008,12,83.88
33880,123586,Y6261A001,1,39.99
33881,123587,YZAA001,1,52.99
33882,123589,XYZ1A008,2,13.98
33883,123590,XYZ1A008,2,13.98
33884,123591,XYZ1A008,6,41.94
33885,123592,05484A001,1,52.99
33886,123593,XYZ1A008,1,70
33887,123594,XYZ1A008,1,70
33888,123595,Z2451773,1,32
33889,123596,XYZ2A008,2,13.98
33890,123596,XYZ3A008,1,70
33891,123597,XYZ3A008,2,13.98
33892,123598,XYZ1A008,1,70
33893,123601,XYZ1A008,3,20.97
33894,123602,XYZ2A008,2,13.98
33895,123602,XYZ3A008,2,13.98
33896,123603,05492A004,1,19.99
33897,123604,Z2460009TL,1,25
33898,123605,XYZ1A008,3,20.97
33899,123606,XYZ1A008,1,70
33900,123607,XYZ1A008,2,13.98
33901,123608,XYZ1A008,4,27.96
33902,123609,XYZ1A008,8,55.92
33903,123609,XYZ3A008,1,70
33904,123610,XYZ1A008,6,41.94
33905,123611,XYZ3A008,1,70
33906,123611,XYZ4A008,2,13.98
33907,123612,XYZ2A008,1,70
33908,123613,XYZ1A008,3,20.97
33909,123613,XYZ2A008,2,13.98
33910,123614,XYZ1A008,2,13.98
33911,123614,XYZ2A008,1,70
33912,123615,XYZ1A008,6,41.94
33913,123615,XYZ3A008,1,70
33914,123615,XYZ4A008,1,70
33915,123615,064720-017,1,15.49
33916,123616,XYZ4A008,1,70
33917,123617,Z2451773,1,32
33918,123618,XYZ1A008,4,27.96
33919,123618,XYZ2A008,1,70
33920,123619,XYZ1A008,4,27.96
33921,123620,XYZ1A008,1,70
33922,123621,XYZ2A008,1,70
33923,123621,XYZ3A008,2,13.98
33924,123622,Y6261A004,1,17.99
33925,123623,XYZ1A008,1,70
33926,123624,Y6261A001,2,79.98
33927,123625,XYZ1A008,3,20.97
33928,123625,XYZ2A008,2,13.98
33929,123625,XYZ3A008,1,70
33930,123625,XYZ4A008,5,34.95
33931,123630,XYZ1A008,4,27.96
33932,123631,XYZ1A008,2,13.98
33933,123631,XYZ2A008,1,70
33934,123631,XYZ3A008,1,70
33935,123632,XYZ1A008,4,27.96
33936,123633,XYZ1A008,1,70
33937,123634,XYZ1A008,1,70
